,HBA,HBD,TPSA,dipole,excitation_energy_1,excitation_energy_2,excitation_energy_3,excitation_energy_4,homo_energy,homo_lumo_gap,logP,lumo_energy,melting_point,molecular_refractivity,oscillator_strength_1,oscillator_strength_2,oscillator_strength_3,oscillator_strength_4,pccdb_id,smiles
1751,2,1,40.92,2.23,6.41,7.075,7.58,7.784,-8.221,8.302,0.001,0.082,40.97,9.08,0.0029,0.0121,0.0159,0.0101,6347,N=C=O
1752,3,2,65.98,2.73,4.167,4.312,4.891,5.361,-6.253,4.367,0.507,-1.886,166.11,35.26,0.5755,0.0,0.0001,0.0023,1178,OC(=O)/C=C/c1cnc[nH]1
1753,5,2,75.27,10.44,4.012,4.234,5.123,5.486,-6.776,5.366,1.907,-1.41,175.37,69.26,0.0004,0.0003,0.0321,0.0006,5838,CC[C@@]1(C2=CCCCC2)C(=N[C](=[N]=C1O)=O)O
1754,0,0,0.0,1.13,2.275,3.473,4.469,4.494,-4.838,3.197,4.532,-1.641,53.01,67.58,0.0126,0.0242,0.1669,0.0011,3515,CC(c1ccc(c2c(c1)c(C)cc2)C)C
1755,3,1,63.07,3.91,4.218,4.983,4.996,5.457,-6.544,4.884,0.481,-1.66,165.04,43.1,0.0771,0.0002,0.0418,0.0,8359,Oc1nc2ccccc2c(=O)o1
1756,7,4,126.26,5.33,6.314,6.476,6.621,6.773,-7.301,8.068,-1.436,0.767,104.69,39.52,0.0031,0.0082,0.0148,0.0006,634,OC[C@H]1O[C@@H](C[C@H]1O)OP(=O)(O)O
1757,2,1,37.3,4.13,5.747,6.454,7.372,7.48,-7.369,7.69,0.871,0.321,51.92,23.11,0.0004,0.015,0.0154,0.0037,264,CCCC(=O)O
1758,2,2,24.06,0.05,5.373,5.632,5.844,5.924,-5.758,8.055,0.207,2.297,29.12,26.95,0.0002,0.0123,0.0123,0.077,8070,CNCCNC
1759,3,1,46.53,5.87,4.859,5.463,5.519,5.564,-6.275,5.693,1.322,-0.582,89.75,44.48,0.0251,0.1874,0.0012,0.0254,7690,COc1ccc(cc1)CC(=O)O
1760,0,0,0.0,0.53,5.549,5.783,5.803,6.013,-6.136,6.651,2.673,0.514,14.27,37.51,0.0043,0.0041,0.0125,0.0868,8135,[CH]1[CH]CCC=CCC1
1761,4,4,72.72,3.5,4.713,4.78,4.933,5.13,-5.336,5.655,1.52,0.318,132.24,58.65,0.0012,0.068,0.0013,0.0034,3779,CC(NC[C@@H](c1ccc(c(c1)O)O)O)C
1762,1,0,9.23,1.03,6.532,6.956,7.028,7.232,-6.751,9.315,1.043,2.563,-34.18,22.43,0.027,0.0,0.0169,0.0373,3283,CCOCC
1763,3,3,98.58,2.95,5.679,5.86,5.98,6.116,-7.791,7.2,-2.248,-0.59,250.47,28.3,0.0,0.0048,0.0014,0.003,7956,OC1=NC(=[N]=C([N]1)O)O
1764,2,1,29.46,1.81,5.477,6.392,6.501,6.753,-6.808,7.617,3.081,0.808,33.9,50.76,0.0009,0.0024,0.0038,0.0119,6644,OOC([C@@H]1CC[C@H](CC1)C)(C)C
1765,3,2,63.32,7.05,5.464,5.651,6.314,6.363,-6.359,7.328,2.071,0.969,144.12,47.48,0.0016,0.0039,0.009,0.005,3446,NCC1(CCCCC1)CC(=O)O
1766,0,0,0.0,0.42,4.333,4.443,5.434,5.481,-5.698,4.836,3.148,-0.863,52.49,48.91,0.034,0.0197,0.0003,0.0079,7055,Cc1ccc2c(c1)cccc2
1767,4,2,66.4,6.5,5.551,5.844,6.215,6.381,-6.885,6.833,-0.322,-0.052,122.41,32.72,0.0021,0.0013,0.0614,0.0021,7405,OC(=O)[C@H]1CCC(=N1)O
1768,1,1,26.02,1.54,4.596,4.648,5.217,5.335,-5.227,5.494,2.158,0.267,57.31,35.81,0.0343,0.0045,0.0195,0.1449,7813,Cc1ccc(cc1)N
1769,4,1,55.76,3.18,4.172,4.492,4.847,5.305,-6.898,4.553,-0.298,-2.346,66.46,34.12,0.0001,0.3612,0.0128,0.0177,4696,O=C1OC2=CCO[C@H](C2=C1)O
1770,0,0,0.0,0.0,7.718,7.719,7.836,7.868,-7.826,10.7,1.17,2.874,-1.99,14.42,0.001,0.001,0.0,0.0001,6351,C1CC1
1771,1,1,20.23,1.36,4.966,5.075,5.482,5.714,-5.753,5.84,2.69,0.087,53.08,47.73,0.0312,0.0001,0.0107,0.0801,7393,CC(c1ccc(cc1)O)(C)C
1772,2,2,40.46,1.3,6.007,6.158,6.275,6.599,-7.108,7.766,-1.026,0.659,29.35,21.83,0.0091,0.0022,0.0083,0.1455,8066,OCC#CCO
1773,1,1,12.03,0.96,5.08,5.169,5.39,5.554,-5.981,6.079,1.797,0.098,33.67,39.02,0.0009,0.0046,0.0052,0.0086,7669,CNCc1ccccc1
1774,2,1,29.1,3.75,5.596,5.784,5.874,6.387,-6.512,7.138,0.143,0.626,24.0,19.54,0.0001,0.0048,0.0054,0.0155,6582,C/N=C(/O)\C
1775,2,0,128.56,2.05,4.669,4.67,4.843,4.844,-7.818,5.663,-0.016,-2.155,49.0,47.28,0.0005,0.0003,0.0062,0.0027,3780,O=N(=O)O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2ON(=O)=O
1776,4,3,77.76,2.57,4.59,4.983,5.918,6.187,-6.947,5.723,-1.71,-1.225,51.35,29.83,0.001,0.0091,0.0205,0.0011,337,OC[C@H]([C@H](C(=O)C)O)O
1777,4,2,78.91,3.54,5.154,5.226,5.783,5.865,-6.278,6.237,-0.019,-0.041,112.15,21.99,0.0044,0.0106,0.0504,0.0081,8820,N[N][C](CC#N)O
1778,3,2,49.33,2.7,4.122,4.731,4.96,5.458,-6.011,4.969,0.81,-1.042,105.29,42.9,0.0373,0.0009,0.0111,0.0302,6097,OC1=Nc2c([C@@H]1O)cccc2
1779,4,2,112.22,8.17,3.093,3.753,4.009,4.095,-6.596,4.191,1.214,-2.406,175.55,51.35,0.0031,0.0,0.3502,0.0269,7686,OC(=O)/C(=N\c1ccc(cc1)N(=O)=O)/O
1780,1,1,20.23,1.32,5.195,5.692,6.074,6.088,-6.46,6.256,1.487,-0.204,30.61,37.54,0.0031,0.0551,0.0231,0.0147,6994,OCc1ccccc1C
1781,0,0,91.64,4.22,3.731,3.734,4.209,4.237,-8.414,5.279,2.549,-3.135,81.91,44.09,0.0,0.0,0.0005,0.0,7452,O=N(=O)c1cccc(c1)N(=O)=O
1782,0,0,0.0,0.3,4.276,4.41,5.383,5.525,-5.674,4.751,3.148,-0.922,52.49,48.91,0.0843,0.0003,0.0014,0.0347,7002,Cc1cccc2c1cccc2
1783,3,1,40.54,3.52,4.18,4.316,4.65,4.732,-5.467,4.623,3.0,-0.844,159.15,70.03,0.6565,0.0788,0.0233,0.0034,5896,CC(=O)N(c1ccc2c(c1)Cc1c2cccc1)O
1784,5,2,91.67,4.21,3.324,3.591,3.749,4.476,-7.51,4.025,-0.329,-3.486,158.94,34.23,0.0129,0.0037,0.0101,0.0009,419,OC(=O)/C=C/C(=O)CC(=O)O
1785,0,0,0.0,0.34,6.55,6.874,7.01,7.186,-6.797,7.502,1.582,0.705,-45.83,20.87,0.0604,0.1894,0.0007,0.1489,7844,CCC=C
1786,2,1,32.59,0.9,5.924,6.045,6.304,6.705,-6.449,6.833,1.781,0.384,67.79,33.26,0.0039,0.0758,0.0679,0.0384,7517,ON=C1CCCCC1
1787,3,2,49.33,2.44,5.393,5.798,6.511,6.6,-6.057,6.846,-0.097,0.789,78.57,15.46,0.0018,0.0014,0.1608,0.0023,1990,O/N=C(/O)\C
1788,1,1,20.23,1.69,5.305,5.901,6.052,6.118,-6.661,6.504,2.13,-0.158,24.44,42.18,0.0004,0.0245,0.003,0.0125,7147,CC[C@@H](c1ccccc1)O
1789,1,1,20.23,1.45,6.036,6.316,6.383,6.476,-6.534,7.298,2.504,0.765,5.82,48.8,0.0079,0.0806,0.009,0.0302,8748,CC(=C)[C@@H]1CC[C@@](CC1)(C)O
1790,2,0,26.3,1.76,4.761,4.908,4.993,5.056,-6.735,5.557,3.044,-1.178,59.65,62.21,0.0043,0.0167,0.001,0.0235,2345,O=C(c1ccccc1)OCc1ccccc1
1791,1,1,28.68,3.34,4.834,5.129,5.167,5.26,-5.802,5.625,2.18,-0.177,120.11,46.03,0.082,0.0907,0.0013,0.0001,675,Cc1cc2[nH]cnc2cc1C
1792,1,0,17.07,2.84,4.143,4.895,5.707,6.016,-6.237,5.644,2.958,-0.593,15.72,49.91,0.0001,0.0014,0.0086,0.0201,7794,O=CC[C@@H](CCC=C(C)C)C
1793,1,1,26.02,1.29,5.684,6.425,6.591,6.695,-6.231,8.378,2.614,2.147,27.02,38.47,0.0076,0.0106,0.0703,0.004,5603,CCCCC[C@H](N)C
1794,2,2,40.46,0.03,6.36,6.393,6.936,6.957,-6.958,8.746,1.308,1.788,31.39,42.97,0.0,0.0408,0.0022,0.0,8031,CC(CCC(O)(C)C)(O)C
1795,1,1,20.23,1.5,6.32,7.118,7.36,7.42,-7.105,9.108,3.119,2.003,-10.6,51.35,0.0007,0.0032,0.0104,0.0081,8174,CCCCCCCCCCO
1796,4,4,72.72,4.34,4.948,5.055,5.361,5.497,-5.97,5.821,1.697,-0.15,125.08,67.6,0.0271,0.0005,0.0021,0.0482,2083,OCc1cc(ccc1O)[C@H](CNC(C)(C)C)O
1797,4,3,103.85,6.4,4.932,5.132,5.368,5.531,-5.682,6.074,1.379,0.392,163.12,47.06,0.0019,0.0153,0.0138,0.0043,3692,[NH]C(=[NH2])SCCc1cnc[nH]1
1798,4,4,76.1,1.75,5.226,5.467,5.627,5.681,-6.016,7.744,1.042,1.728,134.97,51.59,0.0063,0.0146,0.0087,0.0609,2980,C[C@H](CNCCNC[C@@H](N)C)N
1799,1,0,17.07,2.64,4.318,6.665,7.144,7.634,-6.944,6.351,0.205,-0.593,7.82,11.93,0.0,0.0251,0.075,0.0401,177,CC=O
1800,2,0,34.14,3.38,4.316,4.358,5.418,5.834,-6.893,6.109,0.554,-0.784,37.55,26.55,0.0002,0.0002,0.0008,0.0044,3485,O=CCCCC=O
1801,1,0,17.07,2.74,4.228,6.646,7.038,7.122,-6.838,6.226,0.595,-0.612,7.15,16.73,0.0001,0.0101,0.0479,0.0168,527,CCC=O
1802,4,2,74.6,1.35,3.975,4.125,5.26,5.838,-7.793,5.241,0.102,-2.552,141.63,29.22,0.0,0.0,0.2575,0.0043,874,OC(=O)/C=C(/C(=O)O)\C
1803,6,5,136.79,1.8,4.679,4.856,5.539,5.626,-6.495,5.66,-2.441,-0.835,99.89,43.73,0.0004,0.001,0.0044,0.055,1841,OC[C@H]([C@H]([C@H]([C@H](C=O)O)O)O)S
1804,2,1,15.27,1.62,4.315,4.477,4.771,4.956,-4.961,5.225,1.49,0.264,61.09,57.8,0.0244,0.0485,0.043,0.0334,7096,N1CCN(CC1)c1ccccc1
1805,0,0,0.0,0.0,4.374,4.453,5.474,5.52,-5.788,4.83,2.84,-0.958,47.65,43.95,0.0606,0.0,0.0,0.0,931,c1ccc2c(c1)cccc2
1806,1,0,9.23,0.97,4.729,5.046,5.093,5.488,-5.886,5.66,3.479,-0.226,40.75,52.96,0.015,0.2475,0.0115,0.0006,7583,c1ccc(cc1)Oc1ccccc1
1807,2,1,37.3,3.95,5.719,6.396,7.266,7.355,-7.374,7.663,3.992,0.288,46.61,61.57,0.0005,0.0142,0.0149,0.0008,3893,CCCCCCCCCCCC(=O)O
1808,8,5,160.12,6.78,5.572,6.14,6.44,6.562,-7.774,7.056,-1.431,-0.718,204.52,39.06,0.0024,0.004,0.0146,0.0019,1007,O[C@H]([C@@H](C(=O)O)N)COP(=O)(O)O
1809,2,2,32.26,0.5,4.929,5.097,5.158,5.294,-5.81,5.807,1.933,-0.003,73.31,50.65,0.0295,0.0002,0.0061,0.0016,4655,CN[C@H](Cc1ccc(cc1)O)C
1810,2,0,6.48,0.73,4.908,5.205,5.308,5.397,-5.342,7.451,0.888,2.109,-22.62,46.36,0.0038,0.0193,0.0014,0.0194,7350,CN(CC[C@@H](N(C)C)C)C
1811,4,4,72.72,3.38,4.943,5.007,5.322,5.394,-5.796,5.946,1.52,0.15,132.24,58.65,0.017,0.0039,0.0006,0.0096,4086,O[C@H](c1cc(O)cc(c1)O)CNC(C)C
1812,1,1,20.23,1.6,6.377,7.065,7.45,7.519,-7.078,8.846,1.025,1.769,11.41,27.05,0.0012,0.0307,0.0125,0.0083,6404,OCC(C)(C)C
1813,1,1,20.23,1.69,5.277,5.807,6.101,6.229,-6.612,6.463,1.221,-0.15,25.1,37.38,0.0014,0.0543,0.0044,0.0466,6054,OCCc1ccccc1
1814,4,2,80.39,6.16,4.21,4.277,4.847,5.057,-6.841,4.879,1.184,-1.962,185.45,41.5,0.0466,0.0039,0.0108,0.0144,6957,OC(=O)c1ccccc1C(=N)O
1815,1,0,49.06,8.07,3.608,3.778,4.351,4.405,-5.826,3.997,2.184,-1.829,52.46,49.47,0.3966,0.0002,0.0004,0.0016,7491,CN(c1ccc(cc1)N(=O)=O)C
1816,3,1,46.53,3.4,5.7,6.48,7.039,7.305,-7.491,7.461,-0.07,-0.03,45.76,31.03,0.0005,0.0066,0.0069,0.0098,989,O[C@H]1C(=O)OCC1(C)C
1817,4,2,74.6,3.43,2.878,3.364,4.087,4.31,-5.91,3.562,1.795,-2.348,136.32,58.83,0.0006,0.5897,0.0033,0.0658,570,O/C(=C/C=C/C(=O)C(=O)O)/c1ccccc1
1818,0,0,0.0,0.42,6.002,6.318,6.562,6.618,-6.457,7.127,2.999,0.669,-26.38,39.84,0.029,0.1535,0.0097,0.015,7868,CC(=C)CC(C)(C)C
1819,4,0,44.12,1.96,5.253,5.397,5.601,5.65,-6.036,6.234,1.162,0.199,56.86,56.47,0.0005,0.0028,0.0139,0.0007,5910,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
1820,2,2,40.46,2.4,6.256,6.612,6.91,7.072,-6.917,8.577,1.802,1.66,8.02,52.51,0.0113,0.0047,0.0159,0.0048,7887,OC[C@H]([C@@H](CCCC(C)C)C)O
1821,4,2,70.42,2.05,3.382,3.839,4.052,4.665,-6.457,4.484,0.4,-1.973,121.86,42.74,0.0,0.0935,0.002,0.0359,1050,O=Cc1c(CO)cnc(c1O)C
1822,3,2,76.1,4.51,3.865,4.76,4.817,5.248,-6.253,4.648,1.673,-1.605,120.41,40.65,0.0603,0.0226,0.0811,0.0036,5443,OC(=O)c1ccccc1S
1823,3,1,46.53,1.32,4.934,4.98,5.023,5.44,-6.302,5.388,2.349,-0.914,68.24,54.17,0.0035,0.026,0.3401,0.0002,7184,CCCCOC(=O)c1ccc(cc1)O
1824,3,0,43.37,2.41,4.36,5.648,5.961,6.43,-6.865,6.158,0.139,-0.708,7.93,27.63,0.0013,0.0063,0.0217,0.0146,7757,COC(=O)CC(=O)C
1825,2,1,37.3,4.76,5.609,6.441,7.132,7.304,-7.184,7.519,2.822,0.335,48.6,47.15,0.002,0.0105,0.0003,0.0026,8158,CCCCCCCCC(=O)O
1826,0,0,0.0,0.44,5.044,5.547,6.035,6.081,-5.755,5.486,1.502,-0.269,16.26,23.09,0.1029,0.0,0.032,0.0,7612,C1C=CC=C1
1827,1,1,26.02,1.74,4.687,4.801,5.313,5.439,-5.325,5.69,2.158,0.365,57.31,35.81,0.0161,0.0369,0.0004,0.0314,7242,Cc1ccccc1N
1828,2,2,46.25,1.64,4.86,5.051,5.236,5.571,-5.709,5.685,1.982,-0.024,101.05,45.75,0.0303,0.0012,0.0568,0.0975,3651,C[C@@H](Cc1ccc(cc1)O)N
1829,5,2,75.27,10.84,3.98,4.14,5.215,5.55,-6.844,5.363,0.961,-1.48,164.15,55.31,0.0,0.0,0.0002,0.0241,5843,O=[C]1=[N]=C(C2(C(=N1)O)CCCCC2)O
1830,6,2,100.9,5.97,1.787,3.62,3.695,4.155,-6.882,3.246,-2.597,-3.635,88.47,32.85,0.0001,0.0001,0.0023,0.0004,835,OC[C@@H]([C@H]1OC(=O)C(=O)C1=O)O
1831,1,0,62.89,3.65,3.303,3.654,4.109,4.157,-7.323,4.387,2.321,-2.936,78.01,45.46,0.0,0.0,0.0239,0.0003,7487,CC(=O)c1ccc(cc1)N(=O)=O
1832,4,1,76.38,3.37,4.17,4.216,4.548,4.871,-5.219,4.925,2.858,-0.294,117.99,55.32,0.0005,0.0866,0.0006,0.1534,7192,CCOc1ccc2c(c1)sc(=N)[nH]2
1833,6,0,121.26,7.54,3.188,3.54,3.625,3.856,-5.823,4.27,2.061,-1.554,57.37,67.51,0.0044,0.0,0.001,0.0085,5455,CN(C(=S)SSC(=S)N(C)C)C
1834,2,1,43.09,4.84,3.861,4.461,4.654,4.94,-5.766,4.767,2.053,-0.999,88.37,41.04,0.0001,0.4001,0.005,0.0028,7468,CC(=O)c1ccc(cc1)N
1835,6,3,119.66,3.46,4.245,5.121,5.732,5.876,-7.029,5.567,-0.676,-1.461,130.8,31.51,0.0001,0.0001,0.0018,0.0098,5,NCC(=O)COP(=O)(O)O
1836,5,2,91.67,4.99,3.321,3.822,4.723,4.945,-7.551,4.408,-0.885,-3.143,150.47,25.09,0.0017,0.0168,0.001,0.0,970,OC(=O)CC(=O)C(=O)O
1837,2,0,40.13,14.69,3.644,3.858,4.003,4.169,-4.754,4.46,-1.001,-0.294,89.35,37.49,0.0066,0.0022,0.0017,0.0032,589,[O]C(=O)[CH][CH]C[N](C)(C)C
1838,4,1,68.87,4.21,3.834,4.376,4.454,4.53,-7.276,5.086,0.276,-2.191,124.13,30.13,0.0025,0.0049,0.0159,0.0391,1046,[NH][C](c1cnccn1)O
1839,2,1,29.46,2.36,5.292,5.784,5.969,6.158,-6.773,6.482,2.411,-0.291,42.28,43.56,0.0004,0.0211,0.0043,0.0104,6629,OOC(c1ccccc1)(C)C
1840,3,3,66.48,0.85,4.968,5.202,5.286,5.572,-5.938,5.859,1.473,-0.079,119.66,46.91,0.0541,0.0002,0.0126,0.012,5906,C[C@@H]([C@@H](c1cccc(c1)O)O)N
1841,4,2,80.39,4.82,4.553,4.845,5.371,5.659,-6.838,5.491,0.078,-1.347,126.9,30.83,0.0002,0.0047,0.005,0.0031,423,CC(=O)C[C@@H](C(=O)O)N
1842,4,3,89.34,5.37,5.528,5.678,5.978,6.136,-6.539,7.263,0.928,0.724,170.12,38.18,0.003,0.0133,0.0118,0.0023,2113,C[C@](C(=O)O)(CCCN)N
1843,1,1,20.23,1.32,4.953,4.974,5.442,5.624,-5.682,5.845,3.987,0.163,62.87,67.0,0.0446,0.0,0.0025,0.0481,7311,Oc1ccc(cc1C(C)(C)C)C(C)(C)C
1844,0,0,0.0,0.48,4.505,4.674,4.849,5.47,-5.755,5.042,3.258,-0.713,73.51,54.89,0.1585,0.2915,0.0073,0.0064,6853,c1ccc2c(c1)Cc1c2cccc1
1845,2,2,54.7,2.31,5.646,5.965,5.976,6.182,-6.196,6.931,0.611,0.735,123.52,31.07,0.0136,0.0074,0.001,0.0098,7741,NCCc1cc[nH]n1
1846,4,0,63.14,4.27,5.361,6.024,6.248,6.427,-7.021,6.531,1.259,-0.49,14.77,38.54,0.0027,0.0786,0.0084,0.0035,6500,CCO[P@](=O)(N(C)C)C#N
1847,3,2,58.03,4.3,5.399,5.477,5.639,5.794,-6.506,6.468,-0.058,-0.038,143.03,38.67,0.0038,0.0015,0.0007,0.0018,1695,Oc1noc2c1CNCC2
1848,2,0,26.3,4.08,4.124,4.345,5.047,5.249,-5.94,4.629,2.691,-1.312,101.9,58.3,0.0472,0.0066,0.2022,0.0002,5269,O=C1CCc2c(O1)ccc1c2cccc1
1849,3,2,55.12,4.48,4.42,4.637,4.766,4.85,-5.236,5.268,1.881,0.033,108.75,45.16,0.066,0.0038,0.0042,0.0478,7604,Nc1cccc(c1)/N=C(/O)\C
1850,3,0,43.37,5.44,3.026,4.661,5.471,6.135,-6.934,4.599,0.139,-2.335,48.53,30.07,0.0002,0.0,0.0591,0.0024,39,O=C1C(=O)OCC1(C)C
1851,2,1,37.3,4.49,3.785,4.39,5.214,5.388,-6.387,5.083,1.595,-1.303,79.19,38.66,0.0001,0.0767,0.1759,0.0,8375,CC(=O)c1ccccc1O
1852,4,4,86.71,3.45,4.725,4.789,4.89,5.058,-5.366,5.66,0.79,0.294,161.3,44.13,0.0004,0.0674,0.0004,0.0021,5814,NC[C@H](c1ccc(c(c1)O)O)O
1853,4,0,52.6,3.14,5.826,5.833,6.934,6.968,-7.274,7.66,2.453,0.386,-5.66,62.37,0.0009,0.0006,0.0163,0.0214,7829,COC(=O)CCCCCCCCC(=O)OC
1854,4,2,46.94,1.08,4.351,4.576,4.668,4.88,-5.056,5.257,0.165,0.201,71.79,74.64,0.0225,0.0462,0.0108,0.1414,3169,OC[C@H](CN1CCN(CC1)c1ccccc1)O
1855,2,0,26.3,1.59,5.835,6.962,7.386,7.5,-7.268,7.734,2.13,0.465,-15.45,41.85,0.0006,0.0165,0.0434,0.0468,7983,CCCCOC(=O)CCC
1856,5,2,99.9,9.73,3.583,4.271,4.462,4.904,-6.667,4.58,1.562,-2.087,184.96,51.7,0.0027,0.0021,0.043,0.009,8660,OC(=O)CSc1ccccc1C(=O)O
1857,3,2,41.13,1.09,4.562,4.652,4.724,4.984,-5.529,5.233,3.477,-0.297,130.7,65.16,0.511,0.0317,0.0079,0.0068,7595,O/C(=N/c1ccccc1)/Nc1ccccc1
1858,7,5,154.91,4.3,6.319,6.781,6.827,6.954,-7.804,7.935,-0.992,0.131,178.4,34.9,0.0309,0.0108,0.0087,0.0011,3305,CC(P(=O)(O)O)(P(=O)(O)O)O
1859,3,2,57.53,4.94,5.222,5.43,5.819,5.98,-6.895,6.259,0.805,-0.637,102.26,39.15,0.0057,0.0492,0.0252,0.0148,1292,O[C@@H](c1ccccc1)C(=O)O
1860,0,0,0.0,0.23,5.503,5.873,6.286,6.346,-6.153,5.63,1.748,-0.522,-63.68,25.2,0.5577,0.001,0.0165,0.0222,6557,C=CC(=C)C
1861,1,1,12.03,1.13,5.071,5.487,5.63,5.747,-5.551,7.66,1.479,2.109,23.19,35.56,0.0057,0.011,0.0383,0.0081,8119,C1CCCCNC1
1862,3,0,43.37,3.56,4.988,5.489,6.421,6.787,-7.285,6.593,1.368,-0.691,5.94,42.05,0.0042,0.0,0.0005,0.0074,7346,CC(C(=O)OC(=O)C(C)C)C
1863,8,1,108.17,3.34,3.541,4.036,4.056,4.248,-6.865,4.414,-1.378,-2.452,216.81,44.4,0.0002,0.0096,0.2171,0.0601,5394,NC(=O)c1ncn2c1nnn(c2=O)C
1864,2,1,35.25,1.82,4.613,4.759,4.97,5.117,-5.018,5.548,2.249,0.531,57.92,42.15,0.0271,0.0434,0.0005,0.0025,7203,CCOc1ccccc1N
1865,4,2,58.2,0.78,5.376,5.554,5.644,6.004,-6.433,6.776,0.305,0.343,91.83,52.29,0.0021,0.0018,0.0012,0.0008,2902,CC(C[C@@H]1N=C(O)CN=C1O)C
1866,2,2,40.46,1.14,4.879,4.925,5.079,5.493,-5.595,5.834,3.221,0.239,85.78,59.49,0.0434,0.0046,0.0008,0.0148,3610,CCCCCCc1ccc(cc1O)O
1867,3,1,46.17,1.73,4.197,4.955,5.218,5.576,-6.642,5.834,1.211,-0.808,82.67,50.12,0.0006,0.0042,0.0029,0.0009,6465,CCC1(CC)C(=O)CCN=C1O
1868,1,1,20.23,2.37,5.544,5.644,5.821,5.917,-6.286,6.751,2.671,0.465,15.82,50.4,0.0059,0.0118,0.0036,0.1546,4458,OC/C=C(/CCC=C(C)C)\C
1869,2,0,26.3,1.59,4.782,5.496,5.856,6.384,-7.151,6.15,1.292,-1.001,-52.56,36.1,0.0001,0.027,0.2215,0.0678,7274,C=CCOC(=O)C(=C)C
1870,1,0,62.89,6.08,3.625,3.734,3.964,4.266,-7.26,4.64,2.321,-2.62,78.01,45.46,0.0001,0.0,0.0,0.0003,8494,CC(=O)c1cccc(c1)N(=O)=O
1871,3,1,46.53,3.14,4.534,4.892,5.396,5.441,-6.275,5.249,2.205,-1.026,68.24,54.17,0.0803,0.0107,0.0036,0.1264,6873,CC(COC(=O)c1ccccc1O)C
1872,4,0,52.6,2.69,5.742,5.871,6.628,6.796,-7.399,7.551,0.503,0.152,-2.34,38.33,0.0014,0.0005,0.0005,0.0072,7761,CCOC(=O)CC(=O)OCC
1873,3,2,41.13,4.47,4.127,4.405,4.586,4.73,-4.977,5.195,1.613,0.218,85.77,43.56,0.0086,0.0289,0.083,0.3538,8247,C/C(=N\Nc1ccccc1)/O
1874,1,0,29.43,4.03,4.194,4.228,4.409,4.412,-5.138,4.814,1.786,-0.324,6.5,44.02,0.0009,0.0001,0.0006,0.0145,950,C[N](c1ccccc1)([O])C
1875,2,2,53.09,5.13,4.606,4.835,4.934,5.205,-5.823,5.227,2.575,-0.596,174.93,59.46,0.0641,0.0404,0.0053,0.0093,8617,OC(=O)CCCc1c[nH]c2c1cccc2
1876,1,0,17.07,3.6,3.506,4.209,4.52,4.562,-6.642,4.925,2.822,-1.717,96.67,59.33,0.0,0.0303,0.084,0.2233,7018,O=C1c2ccccc2Cc2c1cccc2
1877,5,2,87.49,6.57,3.853,4.4,4.581,4.909,-7.529,4.849,0.478,-2.68,202.48,38.16,0.0,0.0007,0.0,0.0346,1066,OC(=O)c1ncccc1C(=O)O
1878,1,0,17.07,3.86,3.668,4.393,5.471,5.829,-6.406,5.059,3.76,-1.347,53.78,66.29,0.0012,0.0453,0.4444,0.0037,6609,CC(=O)/C=C/[C@H]1C(=CC[C@@H](C1(C)C)C)C
1879,2,2,46.25,2.11,4.337,4.475,4.552,5.223,-4.991,5.113,1.556,0.122,93.45,32.87,0.0517,0.0036,0.0004,0.0003,403,Nc1ccc(cc1)O
1880,4,2,88.77,3.31,5.843,6.487,6.925,7.122,-6.969,7.799,0.614,0.83,111.33,24.97,0.0223,0.0117,0.0007,0.0156,1123,NCCS([O])(O)[O]
1881,1,1,26.02,1.25,5.272,5.574,5.722,5.803,-6.253,6.329,2.667,0.076,70.43,48.57,0.0002,0.0253,0.0303,0.002,4771,CC(Cc1ccccc1)(N)C
1882,5,3,104.64,5.39,5.638,6.35,7.003,7.109,-7.581,7.524,-0.751,-0.057,139.58,24.49,0.0027,0.0121,0.0177,0.0453,546,OC(=O)CP(=O)(O)O
1883,1,1,26.02,1.37,5.09,5.171,5.461,5.622,-5.875,5.948,2.201,0.073,82.65,41.62,0.012,0.0314,0.0368,0.0117,5530,N[C@@H]1C[C@H]1c1ccccc1
1884,2,0,44.45,3.97,4.38,4.54,4.768,5.071,-6.28,4.996,2.421,-1.284,60.1,41.13,0.0,0.4099,0.0037,0.0,7673,S=C=Nc1ccccc1
1885,3,2,55.48,2.62,4.917,4.961,5.438,5.556,-5.704,5.859,1.602,0.155,107.82,47.44,0.0543,0.0015,0.0181,0.0535,1748,NCCc1ccc(c(c1)O)OC
1886,4,0,44.12,6.42,5.131,5.496,5.605,5.759,-6.136,6.351,1.162,0.215,56.86,56.47,0.001,0.0014,0.0022,0.02,4819,CC[C@H]1C(=O)OC[C@H]1Cc1cncn1C
1887,2,0,26.3,1.55,5.849,6.997,7.49,7.657,-7.29,7.75,4.08,0.46,-18.77,65.89,0.0006,0.0191,0.0059,0.0035,8139,CCCCCCCCCCCC(=O)OC
1888,1,0,17.07,2.75,4.299,6.062,6.709,6.758,-6.493,6.202,2.546,-0.291,-6.5,40.77,0.0002,0.0234,0.0158,0.0096,8093,CCCCCCC(=O)C
1889,0,0,0.0,0.3,5.32,5.928,5.947,6.141,-6.4,6.523,2.984,0.122,12.1,45.71,0.0008,0.0275,0.0009,0.0,7366,CC(c1ccccc1)(C)C
