,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1082,CNc1cccc2c1C(=O)c1c(C2=O)cccc1,12.441018518518518,-0.09245370370370343,12.441018518518518,0.08583333333333298,0.7069492455039209,237.25799999999998,226.16999999999993,237.078978592,88,0,0.19609617619816613,-0.3875032275103475,0.3875032275103475,0.19609617619816613,0.7777777777777778,1.3888888888888888,2.0555555555555554,2.338877864707113,673.9438611224743,12.698306133819765,9.857948465255108,9.857948465255108,8.736382105218446,5.7296154955097816,5.7296154955097816,4.181965764699408,4.181965764699408,3.2217997875431497,3.2217997875431497,2.353365754516125,2.353365754516125,-2.4199999999999995,19430.538800533483,10.716297452503811,3.805810067822001,1.3050794966334627,104.45039889891719,5.316788604006331,0.0,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,36.39820241076966,6.06636706846161,29.425412732451736,5.563451491696996,9.589074368143644,17.25387616741344,0.0,0.0,0.0,0.0,12.36446058668352,64.71837544601925,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,18.614161875407067,0.0,0.0,31.842880334931625,42.46456947923127,0.0,0.0,0.0,46.17,0.0,9.589074368143644,0.0,11.566489892729878,27.941192241471544,0.0,0.0,49.51224146190846,0.0,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.166666666666664,0.06666666666666667,18,1,3,1,0,1,2,0,2,3,1,3,1,0,0,0,3,2.5037000000000003,69.29570000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,CC1=CC(=O)C(=CC1=O)C,10.853148148148149,-0.05824074074074059,10.853148148148149,0.05824074074074037,0.4659417707377386,136.14999999999998,128.08599999999998,136.052429496,52,0,0.1815719327310921,-0.28965100678867045,0.28965100678867045,0.1815719327310921,0.9,1.2,1.5,3.034643696573039,228.43115658409945,7.723614639131599,5.971197119306978,5.971197119306978,4.6090609052806215,3.0629488288431146,3.0629488288431146,2.3832020786015122,2.3832020786015122,1.472518476078553,1.472518476078553,0.7632128453056986,0.7632128453056986,-1.1800000000000002,156.49580138534554,6.933378684807257,2.213091917124423,1.0518018652985626,59.23185281079559,0.0,0.0,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,0.0,25.99951461304901,11.146209060138535,0.0,9.589074368143644,11.566489892729878,0.0,0.0,0.0,13.847474399381248,0.0,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,9.589074368143644,0.0,13.847474399381248,23.2982492738063,0.0,0.0,0.0,34.14,0.0,9.589074368143644,0.0,11.566489892729878,11.146209060138535,0.0,12.152040213667762,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.666666666666668,0.25,10,0,2,1,0,1,0,0,0,2,0,2,0,0,0,0,1,1.0308,37.528000000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,OC(=O)[C@H](CP(=O)(O)O)N,10.097222222222221,-4.281558641975309,10.097222222222221,0.8171296296296298,0.38434491287787753,169.07300000000004,161.009,169.014008986,60,0,0.3272303837793298,-0.4800731783478831,0.4800731783478831,0.3272303837793298,1.6,2.0,2.1,3.925818203949097,173.73187676776783,8.361807319565798,4.967158282493357,5.861585473493274,4.327185821959347,2.3567896532258135,4.1543935569296,1.7919891187517718,3.486505875689356,0.751728670936843,1.6207911983208667,0.3343241388385518,1.0029724165156553,-0.42,75.1914571177504,9.58,3.1150456600807295,4.45806521372955,56.816189726615136,20.62701807750784,6.041840829147961,0.0,0.0,0.0,13.565067614739736,9.35958546900315,0.0,0.0,0.0,0.0,0.0,0.0,6.161910027467921,24.25293606934881,13.565067614739736,0.0,0.0,5.733667477162185,6.041840829147961,6.161910027467921,0.0,0.0,0.0,5.733667477162185,0.0,0.0,7.595762326787885,33.06640674491339,9.35958546900315,0.0,0.0,0.0,0.0,0.0,0.0,120.85,25.768818471355615,9.35958546900315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.62701807750784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.097222222222221,31.208333333333336,0.6666666666666666,10,5,6,0,0,0,0,0,0,3,4,7,3,0,0,0,0,-1.4240000000000002,32.522299999999994,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,O=C1CN[C](c2c([N]1)cccc2)C,11.148846371882087,-0.12101851851851841,11.148846371882087,0.12101851851851841,0.6360353481852523,174.203,164.123,174.07931294,66,2,0.25969709970688903,-0.2970831235527954,0.2970831235527954,0.25969709970688903,1.3846153846153846,2.1538461538461537,3.0,2.4307867271269106,335.4515600374709,9.259148545064338,7.371969743908873,7.371969743908873,6.270856947829097,4.185794791108063,4.185794791108063,3.0012443911254905,3.0012443911254905,2.0579877154768558,2.0579877154768558,1.365535742255916,1.365535742255916,-1.35,1266.3381294338767,8.25741458232436,3.1835730163952856,1.5532644767042385,77.146586890814,0.0,0.0,0.0,0.0,5.907179729351506,0.0,10.111325788078153,5.316788604006331,0.0,0.0,18.19910120538483,18.553555759849232,0.0,18.2739835097441,4.794537184071822,11.594566004035068,0.0,10.633577208012662,0.0,6.923737199690624,6.544756405912575,35.8707605946914,0.0,0.0,10.633577208012662,5.687386274683562,0.0,0.0,12.45193613526408,4.794537184071822,6.041840829147961,12.487188691387619,24.26546827384644,0.0,0.0,0.0,43.2,0.0,4.794537184071822,0.0,5.907179729351506,6.544756405912575,17.292678595528518,0.0,0.0,31.189205473537065,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.666666666666664,0.2,13,1,3,0,1,1,1,0,1,2,1,3,0,0,0,0,2,0.9522900000000005,49.26470000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,Oc1ccccc1C(=O)c1ccccc1,11.90712962962963,-0.1586111111111106,11.90712962962963,0.019771352985638924,0.752963013789133,198.221,188.14099999999996,198.06807956,74,0,0.1962390224846603,-0.5071848899341898,0.5071848899341898,0.1962390224846603,0.8666666666666667,1.4666666666666666,2.1333333333333333,2.419826165528076,474.90444323266246,10.673362107437434,8.051614308670455,8.051614308670455,7.287693700234704,4.665764814694497,4.665764814694497,3.2122986074502444,3.2122986074502444,2.1846534898466703,2.1846534898466703,1.410678177328909,1.410678177328909,-2.0899999999999994,3688.69269460903,9.464452702776038,3.964406732215082,1.8850011321367122,87.80919529219739,5.106527394840706,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,42.46456947923127,12.13273413692322,5.563451491696996,5.563451491696996,9.901064578912528,5.783244946364939,0.0,0.0,0.0,0.0,0.0,65.72420659954848,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,10.889772341205646,0.0,0.0,15.921440167465814,54.59730361615449,0.0,0.0,0.0,37.3,0.0,9.901064578912528,0.0,11.532756779648844,11.126902983393991,0.0,6.06636706846161,42.46456947923127,6.06636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.666666666666664,0.0,15,1,2,0,0,0,2,0,2,2,1,2,2,0,0,0,2,2.6232000000000006,57.981300000000026,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,CCSSCC,2.173935185185185,1.2346296296296297,2.173935185185185,1.2346296296296297,0.4162604903556758,122.258,112.178,122.02239232,38,0,0.0008442873107774612,-0.09445891215372038,0.09445891215372038,0.0008442873107774612,1.0,1.3333333333333333,1.5,2.3390923149762908,17.509775004326936,4.82842712474619,4.230710143300821,5.863703305156273,2.914213562373095,2.158230498229387,4.646264369941971,0.8130525295851416,3.8533711511285187,0.31903559372884926,2.8713203435596415,0.16666666666666669,1.4999999999999993,0.7,20.986300857070454,6.7,5.699999999999999,4.7,47.48025950809952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.435270352154696,0.0,11.505707213493578,0.0,0.0,21.587795952773448,0.0,0.0,0.0,13.847474399381248,11.505707213493578,0.0,0.0,0.0,0.0,0.0,0.0,21.587795952773448,11.505707213493578,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.505707213493578,0.0,21.587795952773448,13.847474399381248,0.0,0.0,3.8495370370370368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81712962962963,1.0,6,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,2.4076000000000004,36.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1088,CC(=O)Cc1ccccc1,10.613151927437642,0.2140740740740743,10.613151927437642,0.2140740740740743,0.6025747635176533,134.17799999999997,124.09799999999997,134.07316494,52,0,0.13369579770425558,-0.29965579580251406,0.29965579580251406,0.13369579770425558,1.3,1.9,2.4,2.6742416022951265,213.42969243757128,7.397341225498538,6.002106417598541,6.002106417598541,4.787693700234704,3.3219145289414387,3.3219145289414387,2.3643903580727383,2.3643903580727383,1.2958942862547607,1.2958942862547607,0.8833191799387136,0.8833191799387136,-1.11,195.6254620163014,7.0024859392575936,3.158345867895079,2.015552207946398,60.68775156273055,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,12.487188691387619,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,13.344558822616634,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,11.21535880699783,0.0,12.487188691387619,30.33183534230805,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,5.563451491696996,0.0,6.923737199690624,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.833333333333332,0.2222222222222222,10,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,1.8181,40.82700000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,NCCN(N([N][O])O)CCN,9.798560090702948,0.20805555555555544,9.798560090702948,0.20805555555555544,0.38022041189167816,163.18099999999995,150.077,163.106924656,66,2,0.0726466429343857,-0.32913971642218864,0.32913971642218864,0.0726466429343857,1.2727272727272727,1.7272727272727273,2.0,3.661595063983879,86.55160294059401,8.69023444431199,6.180230335589137,6.180230335589137,5.2567488174741905,3.231526298796457,3.231526298796457,1.8809911903069287,1.8809911903069287,1.1004385429114913,1.1004385429114913,0.6403728546973853,0.6403728546973853,-0.28,249.44663389905747,10.72,6.431461349966585,4.21740824004939,65.02020483287751,11.46733495432437,0.0,0.0,0.0,0.0,0.0,5.20725302477729,0.0,5.008912523954532,0.0,5.20725302477729,5.281223311173457,26.1790256236503,5.589099391225256,10.41450604955458,0.0,0.0,15.879235226353243,11.46733495432437,0.0,26.1790256236503,0.0,0.0,0.0,17.056434345549626,0.0,0.0,0.0,41.676414483555575,5.20725302477729,0.0,0.0,0.0,0.0,0.0,0.0,112.75,0.0,5.20725302477729,0.0,5.281223311173457,26.1790256236503,0.0,5.008912523954532,0.0,0.0,5.589099391225256,16.67458797910166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,11,5,7,0,0,0,0,0,0,5,3,7,6,0,0,0,0,-2.3230999999999975,36.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,CC(=C)[C@@H]1CCC(=CC1)C(=O)O,10.54016298185941,-0.7683654572940284,10.54016298185941,0.4936111111111108,0.6392890927697225,166.22,152.10799999999998,166.099379688,66,0,0.3307291849551157,-0.477882170116187,0.477882170116187,0.3307291849551157,1.75,2.4166666666666665,2.75,2.5871604503026853,238.22313440311711,9.137828201504695,7.338589549089264,7.338589549089264,5.6090609052806215,4.186932864749673,4.186932864749673,3.3521686079354125,3.3521686079354125,2.3825298518469635,2.3825298518469635,1.4759910252402255,1.4759910252402255,-1.05,473.955341085275,9.041324200913241,3.566044563259918,1.9688738350693085,72.59444869174105,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.228060320501644,32.104108114630044,5.573104530069267,0.0,9.901064578912528,5.969305287951849,0.0,0.0,5.917906046161393,26.186202068468653,0.0,23.801164850570913,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,26.186202068468653,23.801164850570913,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,17.91183219915667,18.414747775921285,0.0,0.0,12.999757306524504,6.578935683598497,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.833333333333332,0.5,12,1,2,1,0,1,0,0,0,1,1,2,2,0,0,0,1,2.3736,47.873800000000024,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,CCCCO,8.06625,0.34375,8.06625,0.34375,0.5128217987135145,74.12299999999999,64.04299999999999,74.07316494,32,0,0.043042283485206966,-0.39637675206921097,0.39637675206921097,0.043042283485206966,1.6,2.2,2.2,2.19060968716425,11.119415478763749,4.121320343559642,3.5685339390596003,3.5685339390596003,2.414213562373095,2.0233345472033855,2.0233345472033855,1.0771601883432524,1.0771601883432524,0.5116672736016926,0.5116672736016926,0.15811388300841892,0.15811388300841892,-0.04,11.245112497836532,4.960000000000001,3.9600000000000004,3.9600000000000004,32.62831112321538,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,19.765380445542643,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,12.841643245852019,0.0,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.0,5,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0.7787999999999999,21.993799999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,C/C=C/C(=O)N(c1ccccc1C)CC,11.766068594104308,0.036388888888889026,11.766068594104308,0.036388888888889026,0.6915773895824665,203.28499999999997,186.14899999999997,203.131014164,80,0,0.2501343547734135,-0.30890918355934555,0.30890918355934555,0.2501343547734135,1.4,2.066666666666667,2.6,3.0238151680216805,368.5536317933456,11.259148545064338,9.526670282288125,9.526670282288125,7.2019072626078,5.2013812942426725,5.2013812942426725,3.368983224628812,3.368983224628812,2.2977511095902012,2.2977511095902012,1.543717008840785,1.543717008840785,-1.5699999999999998,2328.0363876818005,11.50446016381236,5.345259760458109,2.687702518898146,91.21775065833609,4.899909730850478,0.0,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,24.27512131221871,38.47705026606435,12.232142680596137,0.0,4.794537184071822,11.594566004035068,0.0,0.0,0.0,20.771211599071872,11.444666136763054,41.9809599792112,0.0,0.0,4.899909730850478,5.687386274683562,0.0,0.0,12.45193613526408,4.794537184071822,6.923737199690624,19.410925891078243,36.417508487514205,0.0,0.0,0.0,20.310000000000002,0.0,4.794537184071822,0.0,5.907179729351506,6.544756405912575,11.250837766380558,0.0,17.051949944518242,45.03667987291831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.3076923076923077,15,0,2,0,0,0,1,0,1,1,0,2,3,0,0,0,1,2.9240200000000014,64.02000000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,N[C@H](CO)Cc1cnc[nH]1,8.574292328042329,-0.1801388888888893,8.574292328042329,0.012916666666666465,0.519274279460859,141.174,130.08599999999998,141.090211972,56,0,0.09212711704567102,-0.3947509145477068,0.3947509145477068,0.09212711704567102,1.8,2.6,3.1,2.401559418403936,173.12842616806384,7.397341225498538,5.618041830131515,5.618041830131515,4.825698502695489,3.163359119555119,3.163359119555119,2.2236240498233606,2.2236240498233606,1.2714637427618078,1.2714637427618078,0.7433361512832543,0.7433361512832543,-0.8700000000000001,278.18187635775433,7.239529025191675,3.33640894307171,1.8209116611808454,59.089162313856335,15.824173392950097,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,24.35343401853551,12.934202039277459,5.106527394840706,0.0,0.0,9.967957041894417,5.733667477162185,12.462662452073971,6.606881964512918,18.21809164122608,0.0,0.0,5.733667477162185,0.0,0.0,0.0,27.723207230396,6.4208216229260096,0.0,5.693927994848461,12.524163646377618,0.0,0.0,0.0,74.93,0.0,0.0,0.0,12.648722793660879,6.4208216229260096,5.693927994848461,0.0,12.524163646377618,0.0,9.967957041894417,10.84019487200289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.500000000000004,0.5,10,4,4,0,0,0,0,1,1,3,3,4,3,0,0,0,1,-0.7282000000000004,37.352900000000005,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,C#CC1(CCCCC1)OC(=N)O,8.666489512471655,-0.7686574074074068,8.666489512471655,0.7042824074074074,0.3553983459721098,167.20800000000003,154.10399999999996,167.094628656,66,0,0.37905312947015973,-0.4663530980317999,0.4663530980317999,0.37905312947015973,1.4166666666666667,2.0,2.4166666666666665,2.614625505042676,211.05865002596167,9.02709773749546,6.968346061086185,6.968346061086185,5.684269172402758,4.127637003995202,4.127637003995202,3.106502973905729,3.106502973905729,2.2163238231214253,2.2163238231214253,1.5838091778223589,1.5838091778223589,-1.17,491.62776723532835,8.922336103416436,3.484918475925629,1.911243386999915,72.24531216230014,9.843390348640755,0.0,5.601050810983688,0.0,0.0,6.08380568594452,0.0,5.409283605791522,0.0,6.423349895620259,12.341255941781654,25.683286491704038,0.0,0.0,9.843390348640755,6.08380568594452,5.409283605791522,0.0,0.0,37.70515892561373,0.0,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,16.791383891768916,4.736862953800049,17.753067820267425,32.10410811463005,0.0,0.0,0.0,0.0,53.31,11.684856496928209,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,5.920434318855644,21.676023850052538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.416666666666664,0.6666666666666666,12,2,3,1,0,1,0,0,0,2,2,3,1,1,0,1,1,1.8318699999999999,46.089500000000015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1095,O=Cc1ccc(cc1)C(C)C,10.287636999244143,0.5376870748299318,10.287636999244143,0.5376870748299318,0.5890553243743855,148.20499999999996,136.10899999999998,148.088815004,58,0,0.14954836598843899,-0.29789640884515184,0.29789640884515184,0.14954836598843899,1.1818181818181819,1.7272727272727273,2.090909090909091,2.9098227999015407,233.55461928814677,8.267584713501616,6.872349905601618,6.872349905601618,5.236382105218448,3.7891202730103117,3.7891202730103117,2.9392183352436767,2.9392183352436767,1.7392164557407894,1.7392164557407894,0.9594788901624511,0.9594788901624511,-1.11,335.4793897870248,7.991112234580385,3.3308105585183703,1.9034909190792926,67.05269367712715,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,38.11294267322769,11.48135753785839,5.563451491696996,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,19.76538044554264,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,0.0,0.0,35.68682061300846,24.26546827384644,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.917906046161393,11.849612014826551,5.563451491696996,0.0,24.26546827384644,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666664,0.3,11,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.6225000000000014,45.91850000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
